open,high,low,close,volume
87.7753,88.0363,87.7196,87.878,89709
88.3097,88.7886,88.2676,88.5281,54752
87.2872,87.9147,87.5107,87.7127,90975
88.1288,88.6584,86.86,87.7592,34440
88.2404,88.7972,87.9444,88.3708,18962
86.5212,86.5779,86.5311,86.5545,84352
88.3639,88.7493,88.0497,88.3995,9232
88.4478,88.9291,87.387,88.1581,5479
86.8826,86.8244,85.9389,86.3816,85853
86.5683,86.7585,86.2952,86.5268,84234
86.5237,86.7063,86.4226,86.5644,51967
86.2106,86.7156,86.2888,86.5022,38046
86.9899,87.711,87.0255,87.3682,89827
87.5615,88.5329,87.5272,88.03,51215
88.0902,88.3199,88.2822,88.301,47678
88.1509,89.288,88.1267,88.7074,12488
88.9105,89.4277,87.8196,88.6236,6404
90.3205,90.6037,89.8083,90.206,13425
88.8136,88.8953,88.8661,88.8807,72129
89.31,89.1486,88.8788,89.0137,46543
88.7943,89.0863,89.0747,89.0805,63015
89.593,90.3269,89.3009,89.8139,69212
88.5483,89.0773,89.0526,89.065,91012
87.7242,88.1883,86.8535,87.5209,59977
87.4538,87.7289,87.6048,87.6669,6265
87.9263,88.7402,87.1041,87.9222,96105
89.5091,89.6521,88.8292,89.2407,48512
88.4783,88.5775,87.6544,88.1159,84028
89.1344,89.1784,89.106,89.1422,57926
91.3667,91.6787,90.8443,91.2615,37629
90.6793,90.9571,90.8946,90.9259,88048
90.2145,90.2817,89.2406,89.7611,71490
89.3603,89.7313,89.0783,89.4048,67648
89.4478,90.6684,88.1842,89.4263,67648
89.8296,90.5356,89.3432,89.9394,17733
89.7382,89.5185,89.3145,89.4165,37730
90.8704,91.1546,90.4775,90.816,84843
90.018,89.9142,89.7117,89.8129,90979
88.3536,88.8236,87.6961,88.2599,24712
89.1865,89.8984,88.5926,89.2455,66578
87.4676,87.7289,86.7199,87.2244,72413
87.1453,87.1756,86.9346,87.0551,27881
89.5191,89.9149,89.6409,89.7779,72510
89.5097,90.3965,89.1556,89.7761,16518
88.8185,89.202,88.3557,88.7789,16491
88.9784,89.4683,88.0052,88.7368,49686
89.1368,88.8224,88.5788,88.7006,33344
88.3782,88.9358,88.7681,88.852,79892
89.4562,90.0058,88.8928,89.4493,47069
88.6588,89.0443,88.0132,88.5287,47273
90.1114,90.6909,89.3723,90.0316,96749
90.5346,90.8202,89.7023,90.2612,51438
91.1051,91.3183,90.5342,90.9263,60826
90.0971,90.9213,89.8072,90.3642,79353
91.257,91.8315,91.2399,91.5357,56158
91.3951,92.0703,90.5488,91.3095,12560
91.8442,91.8384,91.3058,91.5721,82396
90.7658,91.0004,90.4532,90.7268,60460
89.4061,90.7263,88.9365,89.8314,51200
90.1744,90.6067,90.3105,90.4586,52767
90.2532,90.1465,89.9862,90.0664,17896
89.213,89.491,89.1217,89.3064,23497
88.7723,89.5363,87.9455,88.7409,83102
89.6557,89.5493,89.1907,89.37,82794
88.4965,89.021,88.6125,88.8168,35869
88.6109,89.1182,88.3241,88.7212,83079
88.6042,88.7801,88.7066,88.7434,97215
87.1435,87.5396,86.5619,87.0507,45417
85.9777,86.2932,85.2644,85.7788,6568
85.6936,86.98,85.1717,86.0758,44271
85.4486,85.5198,85.3803,85.45,20052
86.5868,86.6666,86.0565,86.3616,45013
86.7199,87.3762,87.0341,87.2051,20499
87.824,88.1997,87.4824,87.841,91312
89.1221,89.7784,89.1182,89.4483,2307
89.2109,89.826,88.9399,89.3829,76922
89.2957,89.9831,89.9607,89.9719,22943
89.8288,89.781,89.1291,89.4551,78203
91.5599,91.8892,91.4263,91.6578,87726
93.2587,93.8226,93.1476,93.4851,76497
93.5976,94.1043,92.9068,93.5056,86175
93.5828,93.9197,93.833,93.8764,36362
94.8372,95.5333,94.7903,95.1618,18616
95.4619,95.7959,94.2668,95.0313,5967
94.9291,94.9756,93.8581,94.4168,42534
95.0823,95.8115,94.6914,95.2515,17465
95.641,95.432,95.2394,95.3357,58606
95.6217,95.9167,95.1227,95.5197,78718
94.3305,94.8392,94.6256,94.7324,20929
92.8554,93.7193,92.51,93.1146,23830
93.7782,93.4952,93.1925,93.3438,87221
93.7947,94.3261,94.0697,94.1979,51607
94.6378,94.2865,93.7027,93.9946,17478
95.1907,95.4182,95.2902,95.3542,66086
95.1416,95.0732,94.3118,94.6925,96607
93.6173,94.0315,93.375,93.7032,99440
93.8743,94.3062,92.993,93.6496,52189
93.9733,94.311,92.8522,93.5816,16988
94.7048,94.4272,94.1958,94.3115,97958
93.426,93.7128,93.4673,93.5901,11441
94.6358,95.1591,94.6006,94.8798,96150
96.732,97.0509,96.4602,96.7555,16609
96.35,97.4318,96.0229,96.7273,4670
98.0161,98.3579,97.5338,97.9458,76073
96.6822,97.0724,96.7692,96.9208,22028
98.2909,98.2903,97.655,97.9726,52836
98.8391,99.3833,98.6336,99.0085,75727
99.3512,100.0403,99.7062,99.8733,94349
100.2874,100.5171,99.2183,99.8677,10216
96.9807,97.7885,96.0662,96.9273,15255
96.3234,97.0581,95.5719,96.315,22841
96.0361,95.9477,95.496,95.7218,13578
95.0428,94.9067,94.6833,94.795,21550
94.7034,95.0189,94.8218,94.9203,70739
94.4046,94.9112,94.1531,94.5321,49617
93.449,94.641,92.8832,93.7621,63644
92.3711,93.0639,92.4935,92.7787,35601
92.284,92.6829,91.5653,92.1241,6384
93.2761,93.9403,92.3927,93.1665,86554
92.7712,93.4535,91.6664,92.56,92610
92.4467,92.5969,91.5883,92.0926,72655
91.8942,91.8047,91.5578,91.6812,63683
92.2395,92.7814,91.221,92.0012,83488
91.8539,92.9862,91.8741,92.4301,29835
89.5427,90.0537,89.1968,89.6252,22409
90.8118,90.8372,90.2624,90.5498,18676
91.5376,92.4993,91.2197,91.8595,30878
90.929,91.6286,90.1793,90.904,64405
90.1695,90.0858,89.9726,90.0292,5275
89.7519,89.8582,89.4075,89.6329,99269
89.0626,90.094,87.8344,88.9642,8963
89.3325,89.5329,88.8117,89.1723,69181
87.4929,87.5736,87.3173,87.4455,74373
86.0971,87.1584,85.7949,86.4766,81940
87.9499,87.9673,87.6654,87.8163,61965
87.0843,87.2628,86.7572,87.01,91643
87.7174,88.1407,88.0605,88.1006,50760
88.7885,88.9418,87.9031,88.4225,97686
86.9706,87.8276,85.8354,86.8315,74061
87.03,87.5359,87.2478,87.3918,43042
87.0837,87.9893,86.6062,87.2978,59318
86.7618,87.1648,86.6529,86.9089,26550
86.9828,87.9035,86.3574,87.1305,38087
87.6297,88.2601,86.8453,87.5527,7953
87.9227,88.2138,88.1482,88.181,95266
89.5308,89.5131,88.9445,89.2288,22304
89.883,89.7456,89.4582,89.6019,95613
88.5425,89.7106,87.046,88.3783,39739
87.9802,88.9057,87.0313,87.9685,94655
90.821,90.6289,90.5036,90.5663,25987
91.1559,91.5355,90.9274,91.2315,7038
93.1991,93.4606,93.3436,93.4021,3775
95.053,94.8367,94.5929,94.7148,8477
95.0438,95.575,94.3316,94.9533,72910
95.0535,95.289,95.209,95.249,68819
95.1043,95.8849,94.5625,95.2237,18046
93.3717,94.4781,92.6787,93.5784,80427
94.1725,94.0179,93.1914,93.6047,21525
94.7484,95.4347,94.0599,94.7473,42181
94.2332,94.4689,93.9083,94.1886,1751
94.7907,95.4331,93.7389,94.586,15491
95.0531,95.7461,95.0558,95.401,28742
94.8537,94.7632,94.3221,94.5427,49736
93.9538,94.2788,93.9721,94.1254,63257
93.6883,93.3302,93.0232,93.1767,51420
92.3333,92.7286,92.1113,92.42,54257
91.5233,91.5885,90.8899,91.2392,44096
89.7495,90.8512,90.0024,90.4268,90764
91.3961,91.7516,91.6872,91.7194,32628
90.8089,91.5689,90.2089,90.8889,85293
90.4585,91.2145,90.8113,91.0129,77061
90.7276,90.7754,90.3534,90.5644,25790
91.7271,91.7494,91.5327,91.641,76599
92.5758,93.7854,91.9182,92.8518,30767
93.6589,94.4453,92.8814,93.6634,6327
94.1868,95.0681,92.8508,93.9595,99037
93.1603,94.1172,93.3863,93.7518,59325
92.2898,92.9989,92.2885,92.6437,50553
94.3586,94.9815,93.9256,94.4536,64827
93.7521,94.2359,93.255,93.7455,58225
94.3604,94.8525,93.9015,94.377,59249
95.6409,95.6177,95.1551,95.3864,13644
95.0021,95.0548,94.6777,94.8663,32097
96.0608,96.2512,95.4698,95.8605,80163
96.1999,96.8152,96.3901,96.6026,93017
98.3243,98.4711,98.0921,98.2816,97330
97.74,98.235,97.4252,97.8301,96330
97.0056,97.2544,95.9095,96.5819,32630
96.1537,97.1747,95.032,96.1034,72410
96.1204,96.5304,96.0971,96.3137,2106
96.6259,96.8448,95.914,96.3794,80429
96.1721,96.1376,95.8821,96.0099,9419
93.9543,94.6151,93.7578,94.1864,98963
94.54,95.6471,93.6308,94.639,57329
96.4191,96.6728,96.3573,96.5151,41908
97.3299,97.2997,96.6458,96.9728,39787
97.6327,98.2486,96.8978,97.5732,55839
98.3555,98.5725,97.7105,98.1415,22024
98.3951,98.5967,98.4852,98.541,91355
99.5688,101.0046,97.9332,99.4689,23755
100.2626,100.9607,98.7835,99.8721,56540
99.462,100.2544,98.8853,99.5698,99196
98.8213,98.9843,98.5901,98.7872,42574
98.1481,99.3597,97.7426,98.5511,29356
98.6435,99.134,98.6071,98.8706,78260
98.469,98.7067,98.4292,98.5679,10127
98.5729,99.4064,98.3689,98.8876,43704
99.7257,100.1928,98.4708,99.3318,79205
99.9175,100.8803,99.4584,100.1693,98471
101.7038,101.947,100.9816,101.4643,11878
101.6105,102.1187,100.9885,101.5536,42481
100.245,100.4313,100.04,100.2357,64041
100.3452,100.2271,99.5725,99.8998,66381
99.2759,100.0597,99.8478,99.9538,3205
98.0711,98.4838,97.7739,98.1289,65767
99.1789,99.5199,99.4828,99.5014,25401
99.0666,100.0178,99.2882,99.653,34314
99.6844,100.557,99.529,100.043,44513
101.4243,101.6587,101.1795,101.4191,91278
100.5708,101.1045,100.4758,100.7902,68605
101.6515,101.4726,101.285,101.3788,56362
101.2126,101.9614,100.5937,101.2776,57005
101.0028,101.2315,100.971,101.1013,97867
100.2343,100.4821,100.1793,100.3307,30519
101.9817,102.3421,101.6816,102.0118,82507
101.5114,101.7052,101.5727,101.639,89650
102.0986,102.4025,102.3177,102.3601,53087
100.7491,101.7112,99.1908,100.451,33784
101.4561,101.6547,101.638,101.6464,93818
102.6079,103.6397,101.8125,102.7261,3809
102.9689,103.4469,102.226,102.8364,94371
102.7115,103.281,101.9457,102.6134,9519
102.7579,103.5554,102.5128,103.0341,43957
105.6413,105.677,105.1282,105.4026,25921
103.7217,103.7979,103.3114,103.5546,64727
104.4306,104.707,104.0427,104.3748,68890
103.2999,103.545,103.3226,103.4338,13463
103.2973,104.374,102.473,103.4235,15648
103.115,103.2191,103.1358,103.1775,81777
102.3662,102.905,102.5867,102.7459,60726
102.7333,102.9097,102.5811,102.7454,86370
101.8622,101.6208,101.5599,101.5904,21089
102.9159,102.7412,102.5509,102.6461,48939
100.6995,101.197,100.4324,100.8147,41475
101.6926,102.1564,100.5815,101.369,3748
101.6259,101.1702,100.9259,101.0481,43316
99.7803,100.6292,99.1208,99.875,88179
100.2947,100.7954,99.3788,100.0871,96516
97.8699,98.9643,98.1133,98.5388,43326
98.2157,98.8562,98.3194,98.5878,72948
97.2214,98.0222,96.3676,97.1949,93965
97.358,98.6119,96.694,97.6529,74913
97.352,96.8246,96.6955,96.76,26342
96.5061,96.818,95.8486,96.3333,58378
96.9061,96.7613,96.491,96.6261,41871
95.881,97.4377,94.341,95.8893,71877
95.5549,96.628,95.0586,95.8433,59989
94.2551,94.6373,94.1667,94.402,41708
95.0795,95.7133,94.3007,95.007,29161
96.5083,96.7557,96.6309,96.6933,18181
99.603,100.0042,98.8015,99.4028,24650
99.7158,99.5578,99.449,99.5034,62449
100.2991,101.2727,99.3226,100.2976,86576
97.9822,98.8306,98.2129,98.5218,23736
100.5266,100.6233,99.401,100.0121,76387
100.7341,100.9904,100.6065,100.7984,33805
101.1361,100.3883,100.2532,100.3207,15429
101.7708,101.6536,101.4902,101.5719,16592
101.2598,101.414,101.2331,101.3236,59230
101.0052,100.8887,100.8506,100.8696,63626
100.7452,101.7433,100.9751,101.3592,98094
100.6003,100.908,99.675,100.2915,65139
102.1064,101.7332,100.9191,101.3262,97497
99.6379,100.421,100.1116,100.2663,44689
99.1379,99.6743,98.7727,99.2235,33688
98.2997,99.0416,97.6199,98.3308,69990
99.3476,100.0728,98.1021,99.0874,61007
99.1084,98.5993,98.373,98.4862,87156
97.2801,97.4166,96.9203,97.1684,47567
97.2103,96.9508,96.2285,96.5896,4475
96.6177,96.8577,96.279,96.5683,53529
95.5668,95.8176,95.0575,95.4375,22425
94.4409,94.7814,93.9145,94.348,85104
96.7021,96.6961,96.0026,96.3494,46830
95.4088,96.1201,94.9396,95.5298,55152
95.4646,95.3636,95.098,95.2308,46673
94.5402,95.3433,94.4379,94.8906,96129
94.4196,95.2279,93.7726,94.5003,28248
94.9152,95.532,94.6618,95.0969,16169
96.0334,96.268,95.7481,96.008,70769
95.6331,95.8181,95.6297,95.7239,3462
94.871,95.3039,93.7958,94.5499,20616
95.5119,96.1353,95.3933,95.7643,44627
95.1856,96.0606,95.3045,95.6826,91359
96.9514,98.6414,96.0541,97.3478,25430
95.4553,96.1596,94.1834,95.1715,32877
95.0896,95.4675,95.2664,95.367,96821
97.3222,97.4124,97.0001,97.2062,33014
96.7869,97.1806,96.5645,96.8725,54472
96.9028,97.0885,96.239,96.6638,87750
96.892,97.3925,96.5257,96.9591,30392
97.2267,96.5039,96.3501,96.427,99766
96.6831,96.3968,95.8747,96.1357,20347
95.73,96.4303,95.2109,95.8206,64935
95.0998,95.5671,94.8908,95.229,72452
97.3147,96.5846,96.2328,96.4087,76706
96.5494,97.3357,96.39,96.8629,79271
97.0993,97.6293,96.6013,97.1153,33348
97.9169,97.9446,97.8759,97.9103,27539
97.6605,98.5725,96.75,97.6612,13542
96.4094,97.4589,96.3709,96.9149,99606
96.4841,96.5316,96.1495,96.3406,23267
96.0714,96.8473,95.8566,96.3519,1776
95.7517,95.6133,95.0687,95.341,45219
94.4592,95.1201,94.627,94.8736,1623
94.4102,94.683,94.1038,94.3934,63493
95.7673,96.8197,95.9968,96.4083,20770
93.1378,93.8516,93.6359,93.7437,15723
93.3491,93.8026,93.3669,93.5847,38543
95.0096,95.8295,94.5886,95.2091,91591
95.7538,95.4945,95.1747,95.3346,32327
96.0507,96.8318,95.293,96.0624,62574
96.5408,96.6235,95.7123,96.1679,34829
95.4269,95.7975,95.274,95.5357,34055
93.5733,94.05,92.7569,93.4035,30764
93.401,93.7366,93.4728,93.6047,90154
92.667,93.0854,92.6907,92.8881,53791
91.6505,92.2931,92.0147,92.1539,41723
91.7957,92.2595,91.1472,91.7033,23719
93.3859,93.5401,93.0851,93.3126,76151
95.7888,96.4771,94.6547,95.5659,16882
95.8448,96.3263,95.2398,95.7831,79732
95.9271,95.6091,95.0859,95.3475,53237
94.2843,94.7476,93.7215,94.2346,80445
94.9672,94.7754,94.5956,94.6855,28092
96.2894,96.419,96.3473,96.3831,22673
95.8923,96.5027,95.8061,96.1544,42638
94.0786,94.1951,93.5578,93.8765,20841
94.4896,94.5997,94.4301,94.5149,36512
95.694,95.5159,95.3955,95.4557,19737
94.0509,94.3117,93.5912,93.9514,84568
93.9027,94.5559,93.6974,94.1267,33061
94.8656,95.4085,93.713,94.5608,15689
94.2541,95.5247,93.4775,94.5011,38770
93.9392,94.491,93.0356,93.7633,88250
95.0894,94.7478,94.7026,94.7252,4966
94.2437,94.8539,93.8513,94.3526,98053
93.2831,93.1426,92.7788,92.9607,52893
91.1734,91.2378,90.8918,91.0648,47534
92.4578,92.4992,91.945,92.2221,64130
92.5671,93.2046,92.3955,92.8,83773
92.9507,93.0554,92.7265,92.891,72871
92.1006,93.0087,91.9739,92.4913,20790
92.4836,92.5535,91.469,92.0112,53104
90.4806,91.0333,91.028,91.0306,55215
90.5505,91.065,90.229,90.647,92131
88.4862,89.2318,88.2367,88.7343,14185
88.2683,88.3204,87.8596,88.09,76312
88.3318,88.0216,87.6282,87.8249,11806
88.5429,88.8177,87.9209,88.3693,19255
89.1277,88.6775,88.0082,88.3429,18010
88.6858,89.9297,88.1782,89.0539,5766
89.912,90.3066,90.222,90.2643,94290
90.9841,91.9983,90.4587,91.2285,9217
91.7002,92.2642,91.0695,91.6668,36816
91.4044,91.7087,91.6651,91.6869,42581
90.5921,90.8667,90.7269,90.7968,94597
91.648,92.4626,90.4929,91.4777,75444
92.6777,93.5427,92.5042,93.0235,52812
93.0337,93.3707,93.3313,93.351,74203
95.0364,95.6798,94.6204,95.1501,51893
93.6225,93.9544,93.4617,93.7081,41671
92.9166,93.4779,91.7939,92.6359,21117
93.1849,94.0055,92.8692,93.4374,32178
93.4912,93.9872,93.4001,93.6937,71000
95.0996,95.1304,94.7375,94.934,61118
95.157,94.9409,94.9167,94.9288,2845
94.5177,94.374,93.8546,94.1143,78965
94.0549,94.5027,93.3427,93.9227,25019
92.5287,93.3207,91.6644,92.4925,83450
91.6157,92.4204,90.4955,91.4579,57729
92.2824,92.38,92.3329,92.3565,81698
93.095,94.3833,91.9602,93.1718,57469
93.0216,93.7188,93.3198,93.5193,90861
92.1655,92.1193,91.7189,91.9191,20262
91.657,92.3148,90.8829,91.5989,4404
90.6969,90.7154,90.2564,90.4859,65585
90.7861,92.2504,90.8688,91.5596,91549
91.0214,91.8401,90.2284,91.0343,50534
89.8238,91.0854,89.0246,90.055,55162
90.4966,90.3553,89.8263,90.0908,49478
89.6881,89.616,89.4302,89.5231,43249
90.9242,91.4167,90.304,90.8604,93964
90.0849,90.676,89.7276,90.2018,6068
89.0547,89.3395,88.5579,88.9487,47736
86.8002,87.2882,86.797,87.0426,11229
86.9985,87.1743,86.8747,87.0245,90014
86.394,87.0762,86.0122,86.5442,78444
85.8963,85.4055,85.2269,85.3162,44412
86.7201,87.0404,85.6382,86.3393,90084
87.2013,87.1382,86.7099,86.9241,91997
86.5197,86.9735,86.843,86.9082,45454
88.331,88.2101,87.9952,88.1026,69550
88.7451,88.8897,88.5006,88.6952,37942
88.2971,88.9723,86.9761,87.9742,91420
87.153,87.4748,86.6627,87.0687,59070
87.7879,87.8951,87.6842,87.7897,69640
88.2082,88.2039,88.0889,88.1464,20321
87.8265,88.8092,87.8005,88.3049,15017
87.3646,88.1178,87.0146,87.5662,43673
88.206,88.1233,88.0913,88.1073,78599
87.7494,87.5958,87.3051,87.4505,83870
87.2257,87.5343,87.2057,87.37,51587
88.6321,89.779,87.5069,88.6429,5565
87.643,88.8605,87.2715,88.066,79761
87.0691,86.9921,86.387,86.6896,25321
86.0724,86.0666,85.505,85.7858,60541
86.8168,87.247,86.0477,86.6473,52352
86.9827,87.2515,86.5019,86.8767,31623
87.1776,86.7745,86.7724,86.7734,28627
86.1318,86.4477,86.233,86.3404,51822
86.5304,87.3961,86.14,86.7681,46629
86.314,86.0622,86.0177,86.04,94246
86.569,87.6249,84.9982,86.3116,86284
85.3822,85.7705,85.6076,85.689,85035
84.793,84.96,84.8968,84.9284,42184
84.8232,84.5165,84.2746,84.3955,1846
84.191,84.8692,83.3051,84.0871,33392
84.253,84.1669,83.9421,84.0545,98886
83.9678,84.7815,83.7401,84.2608,65801
81.3212,81.5676,80.7551,81.1614,81118
80.1711,80.8729,80.155,80.514,55587
79.7304,81.2138,79.1997,80.2068,54539
81.5995,81.4476,81.3963,81.4219,25031
80.8974,80.9593,80.1422,80.5507,93373
80.6285,80.7843,80.5956,80.6899,7911
81.77,82.3738,81.4348,81.9043,43543
81.252,81.1476,80.5266,80.8371,95084
81.1163,82.5353,79.7921,81.1637,51368
80.5048,80.8783,80.163,80.5207,88026
80.5296,80.2485,79.9963,80.1224,93233
79.4026,80.2614,78.7125,79.4869,24625
78.7583,79.6562,78.1701,78.9131,79448
81.2673,82.044,80.0939,81.069,76014
81.5871,81.7634,81.76,81.7617,61501
82.6348,83.4129,81.9284,82.6707,33825
82.7568,84.531,81.6403,83.0857,76412
81.8049,82.1113,81.4075,81.7594,61832
82.1073,82.2744,81.9066,82.0905,82707
83.2204,83.4841,82.4749,82.9795,2304
82.4912,83.389,81.1702,82.2796,51782
83.2196,83.4465,82.7177,83.0821,54232
83.7746,84.0996,83.2516,83.6756,87223
85.2149,85.3353,85.1321,85.2337,7003
85.0413,85.0412,84.731,84.8861,17796
83.6827,84.2348,83.691,83.9629,51770
83.078,84.1174,83.2178,83.6676,71672
85.173,85.1842,84.57,84.8771,3777
83.5022,84.1602,82.5072,83.3337,67275
81.5873,82.1383,81.0985,81.6184,55051
81.9629,81.8703,81.5287,81.6995,95626
81.1676,81.5792,81.1129,81.3461,27824
81.1883,82.0716,80.6494,81.3605,41353
81.9297,82.2477,82.0278,82.1377,47521
81.8312,81.7486,81.6356,81.6921,29658
79.7894,80.2671,80.0732,80.1702,72157
81.629,81.8488,81.7857,81.8172,32825
81.0799,81.6326,80.3864,81.0095,25191
79.8701,80.3151,80.0043,80.1597,13367
80.8919,81.3247,80.7803,81.0525,89252
80.2132,81.2729,80.225,80.7489,2503
80.8525,81.3211,80.0906,80.7058,53379
80.9362,81.7727,80.4344,81.1035,1827
81.7201,82.7569,81.2241,81.9905,20615
81.4077,81.9076,81.5429,81.7253,81625
82.8715,83.1172,82.834,82.9756,53025
80.8267,81.715,80.7084,81.2117,10809
82.3137,82.1204,81.5534,81.8369,79891
80.5774,81.6351,80.6809,81.158,88772
82.1686,82.4682,82.0914,82.2798,14947
82.4314,83.1424,81.6675,82.4049,91621
81.6683,82.3575,81.3598,81.8587,6632
82.4619,82.693,82.1259,82.4095,9886
82.9543,83.6265,82.681,83.1538,21400
84.08,84.5009,82.8908,83.6958,30792
82.5643,83.437,82.2478,82.8424,96586
81.8681,83.1164,81.783,82.4497,64414
82.1334,82.517,82.3922,82.4546,23008
82.5244,82.5577,82.2999,82.4288,82818
83.0257,83.6519,82.4582,83.0551,6523
81.5735,81.8878,80.892,81.3899,10438
81.7931,81.8601,81.4802,81.6701,19991
81.286,81.7251,81.1578,81.4415,49159
80.6482,81.6109,79.9226,80.7667,33759
80.0825,80.4781,79.8722,80.1751,62928
80.4635,80.0742,79.9481,80.0111,66823
77.2977,77.3012,76.9745,77.1379,16796
77.0394,77.0723,76.1369,76.6046,71068
76.1329,76.0352,75.8476,75.9414,44137
76.339,76.6,76.1071,76.3536,34208
75.5145,75.9089,75.5834,75.7462,22996
75.6365,76.2453,74.9363,75.5908,5885
76.7502,77.5196,76.0087,76.7642,88012
77.5134,78.0965,76.9738,77.5352,7864
78.1934,78.5731,77.9119,78.2425,57159
77.3798,78.1436,77.5748,77.8592,15565
78.5859,78.752,77.8276,78.2898,93624
78.1027,79.1546,77.0744,78.1145,66721
77.6383,78.3667,77.5715,77.9691,87177
78.4095,78.8199,77.7728,78.2964,94382
77.6369,77.8648,77.8087,77.8368,17348
79.1399,79.5881,78.4252,79.0066,37311
79.0967,79.198,78.5781,78.888,38654
79.6266,79.7373,79.0302,79.3837,94174
80.5083,80.9059,80.1884,80.5472,28154
81.2852,81.869,80.9034,81.3862,21548
80.0971,80.3012,80.1941,80.2477,32012
80.438,80.9452,80.2802,80.6127,64190
81.3024,82.078,80.5352,81.3066,67170
81.9883,82.131,81.9487,82.0398,8577
80.9338,81.1879,81.0815,81.1347,18687
80.3331,81.2439,79.9756,80.6097,83452
81.3929,81.8879,80.9511,81.4195,96840
80.7022,81.4174,80.1975,80.8074,60225
80.2974,80.9335,80.2132,80.5733,20081
82.0551,82.0174,81.6848,81.8511,31620
82.2552,82.4347,81.2057,81.8202,67488
81.4683,81.3087,81.1588,81.2337,36573
80.3549,80.8273,80.2305,80.5289,90506
80.7927,81.5336,80.0762,80.8049,48131
80.1042,80.0789,79.3926,79.7357,95635
79.2664,80.1667,78.9263,79.5465,93934
80.0069,80.3355,79.3035,79.8195,26555
80.5132,81.0277,80.7013,80.8645,5130
81.8237,81.6271,81.1977,81.4124,66115
80.7348,81.4197,80.2587,80.8392,25326
82.3469,81.8725,81.7273,81.7999,53693
81.9859,81.6043,81.5218,81.5631,44533
80.5376,80.9069,80.2198,80.5633,4386
80.2592,80.9957,79.8699,80.4328,44837
81.6453,82.4013,80.7939,81.5976,43697
81.6964,82.1802,81.301,81.7406,27999
81.6605,82.7183,80.7997,81.759,17149
82.6924,83.1108,83.1007,83.1058,61047
81.7981,82.7738,81.0753,81.9245,98122
80.6101,81.1727,80.5863,80.8795,79830
79.7124,79.9562,79.2051,79.5807,11727
80.1227,79.9059,79.8645,79.8852,72626
80.204,80.1024,79.95,80.0262,72031
81.3523,82.0413,80.4963,81.2688,52552
81.2663,82.6045,80.3451,81.4748,95561
81.2037,81.2518,81.0555,81.1537,13147
81.3563,81.8195,80.507,81.1632,70088
81.124,81.4389,81.0948,81.2669,18362
79.9449,80.2282,79.6046,79.9164,40315
82.0546,82.8823,81.2985,82.0904,88433
82.9369,82.6898,82.361,82.5254,25978
82.9182,82.7683,82.6456,82.7069,11996
83.3761,83.6333,82.8147,83.224,18898
83.391,84.8338,82.8116,83.8227,76275
83.7567,83.9766,83.45,83.7133,17777
83.1545,83.665,82.7214,83.1932,14297
83.6592,84.2858,83.1147,83.7002,68279
83.6373,84.658,83.4049,84.0315,14536
83.0873,83.878,82.8406,83.3593,71972
84.5333,85.4775,83.6236,84.5505,31589
85.0905,86.1853,83.4288,84.807,1421
85.2831,86.1457,84.7231,85.4344,56349
86.5282,86.8756,86.3887,86.6322,55444
87.1228,86.7191,86.6005,86.6598,48350
86.8657,87.0309,86.8554,86.9431,7808
87.6222,88.6014,86.7107,87.6561,38481
86.9994,87.383,86.6759,87.0295,37544
86.7337,87.5368,86.6336,87.0852,87310
87.3528,88.0627,86.3438,87.2032,89648
86.2091,86.4669,86.2896,86.3783,90130
88.3809,88.3894,88.3883,88.3888,91305
87.27,87.9137,86.3938,87.1538,79134
86.5325,86.0588,86.0034,86.0311,95827
86.8258,87.4574,86.8834,87.1704,29594
88.0287,87.8055,87.7962,87.8009,15980
87.1353,87.2718,86.5459,86.9088,50401
87.2779,88.1916,86.699,87.4453,93941
88.8972,89.1921,88.2832,88.7376,38819
89.1571,89.0804,88.3589,88.7196,66126
90.8253,91.2186,90.8497,91.0342,39879
89.5386,89.5054,89.4422,89.4738,5391
90.213,90.7696,89.4375,90.1035,91349
91.3097,91.3628,90.9645,91.1636,86640
92.1976,92.9137,91.057,91.9853,21393
91.8524,91.8228,91.7903,91.8066,71441
91.6901,92.3462,90.752,91.5491,52736
91.7134,91.98,91.9497,91.9649,51917
92.7699,93.3311,92.1174,92.7243,66526
93.1589,93.724,92.8604,93.2922,64743
93.924,94.5342,94.0094,94.2718,59486
93.1782,93.4062,93.2353,93.3207,67650
93.1928,93.2831,92.9519,93.1175,93331
92.3721,92.3576,92.1454,92.2515,14010
91.5548,91.9086,91.9004,91.9045,51291
92.5856,93.2329,92.4606,92.8467,8967
93.1584,93.6502,92.2624,92.9563,88573
95.5342,95.9582,94.8195,95.3888,43936
95.8372,95.7755,95.3901,95.5828,48692
96.042,95.733,95.5659,95.6495,34913
95.9151,95.9032,95.6179,95.7606,68163
95.041,95.3204,94.9984,95.1594,11050
95.1466,95.7008,94.527,95.1139,76210
96.6751,97.034,95.3581,96.1961,88681
97.1141,96.6097,96.021,96.3153,59865
95.6935,95.7586,95.3629,95.5607,15264
94.8384,95.0502,94.3223,94.6863,55007
94.4747,94.4469,94.092,94.2695,94304
94.3552,95.4122,93.2849,94.3485,88240
95.8175,96.4068,94.5614,95.4841,32961
94.4986,94.5912,93.8362,94.2137,50726
94.0216,94.8701,92.9735,93.9218,16759
93.977,94.089,94.0444,94.0667,6504
91.9299,92.7042,91.9982,92.3512,97319
